kind,id,file,heading,source_id,source_label,source_short_title,auteur,titre,pages_pdf,type_unite,concepts,chapitres,statut,fiabilite,role_argumentatif,niveau_preuve,stabilite,importance,risque_surinterpretation,liens_interchapitres,liens_citations,motifs,concepts_derives,charge_emotionnelle,nature_discursive,pages_livre,citation_directe,song_id,canonical_song,source_year,related_people,related_organisations,pages,citation,resume,relations,couche_narrative,usage_livre,workflow,date_integration,statut_citationnel,passage_atomise,chapitres_secondaires,methodological_warnings,related_places,related_sources,related_organizations,related_events,related_songs,citation_courte,editeur_temoignage,source_secondaire,note,support,datation,prudence,song_id_2,canonical_song_2,song_id_lwtua,canonical_song_lwtua,source_primaire,song_ids,canonical_songs,related_works,notes,auteurs_direction,locuteurs,related_albums,related_references,$type_unite,lieu,personne,personnes,periode,annee,pages_print,preuve,titre_chapitre,titre_ouvrage,auteur_section_manchester,section,pages_rapport,related_songs_soundcheck,source_generation,artiste,titre_album,label,catalogue,source_titre,album,date_sortie,atomes,page_pdf,page_livre,aspect_traite,atomes_associes,nature,usage,atomes_lies,version,recording_date,studio,associated_people,related_atoms,related_quotes,chapters,verification,location,tracks_discussed_by_S76,tracks,recording_period,associated_label,broadcast_date,release_context,associated_author_reference,associated_release,format,usage_by_S76,original_artist,scope,period,locations,screening_date,associated_event,associated_visual,usage_by_joy_division,associated_tracks,associated_video
atom,S39-A004,sources/bauman_liquid_modernity/atoms_dm_s39_modernite_liquide.md,S39-A004 — Fragilité des liens sociaux et précarité des appartenances,S39,"S39 — Bauman, Liquid Modernity, 2000","Zygmunt Bauman, Liquid Modernity, 2000",,Fragilité des liens sociaux et précarité des appartenances,,motif_majeur,,,,,"[""Expliquer la fonction d’appartenance affective que le groupe conserve dans la réception contemporaine.""]","{""statut"": ""source secondaire théorique"", ""confiance"": ""moyenne-forte""}",,"{""niveau"": ""majeure""}","{""niveau"": ""moyen"", ""raison"": ""Ne pas faire de S39 une source lyrique ou biographique.""}",,,"[""fragilité des liens"", ""appartenance affective""]","[""précarité des appartenances"", ""réception affective""]",,,,,,,2000,,,,,"La fragilité des liens sociaux et la précarité des appartenances permettent de comprendre pourquoi Joy Division peut fonctionner comme point d’appartenance affective pour des publics éloignés du contexte mancunien initial.
","[{""type"": ""prolonge"", ""cible"": ""REL-S39-005""}]",,"[""Chapitre 11"", ""Chapitre 14""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atom,S39-A005,sources/bauman_liquid_modernity/atoms_dm_s39_modernite_liquide.md,S39-A005 — Prudence anti-anachronique : ne pas faire parler 1979 avec 2000 sans médiation,S39,"S39 — Bauman, Liquid Modernity, 2000","Zygmunt Bauman, Liquid Modernity, 2000",,Prudence anti-anachronique : ne pas faire parler 1979 avec 2000 sans médiation,,prudence_methodologique,,,,,"[""Séparer production historique et réception contemporaine.""]","{""statut"": ""règle méthodologique issue du statut de la source"", ""confiance"": ""forte""}",,"{""niveau"": ""critique""}","{""niveau"": ""très élevé"", ""raison"": ""Risque d’écrire que Joy Division annonce la modernité liquide.""}",,,"[""prudence anti-anachronique"", ""séparation production-réception""]","[""méthode historiographique""]",,,,,,,2000,,,,,"Liquid Modernity paraît en 2000. Le concept peut structurer une conclusion ou une relecture contemporaine ; il ne doit pas réécrire la genèse historique de Joy Division entre 1976 et 1980.
","[{""type"": ""garde_fou"", ""cible"": ""REL-S39-008""}]",,"[""Chapitre 1"", ""Chapitre 11"", ""Chapitre 14""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atom,S39-A006,sources/bauman_liquid_modernity/atoms_dm_s39_modernite_liquide.md,S39-A006 — Patrimonialisation liquide : circulation diffuse du mythe Joy Division,S39,"S39 — Bauman, Liquid Modernity, 2000","Zygmunt Bauman, Liquid Modernity, 2000",,Patrimonialisation liquide : circulation diffuse du mythe Joy Division,,lecture_reception,,,,,"[""Penser la circulation contemporaine du mythe hors du seul récit historique complet.""]","{""statut"": ""interprétation rétrospective appuyée sur un cadre théorique"", ""confiance"": ""moyenne-forte""}",,"{""niveau"": ""majeure""}","{""niveau"": ""moyen"", ""raison"": ""Ne pas confondre circulation, influence documentée et appropriation marchande.""}",,,"[""patrimonialisation liquide"", ""circulation fragmentaire""]","[""mythe fragmenté"", ""culture numérique""]",,,,,,,2000,,,,,"Le mythe Joy Division circule désormais par fragments : pochettes, lignes de basse, citations isolées, playlists, tee-shirts, objets de collection et images numériques. Cette circulation renforce sa présence tout en simplifiant parfois sa complexité.
","[{""type"": ""prolonge"", ""cible"": ""REL-S39-006""}]",,"[""Chapitre 14""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atom,S39-A007,sources/bauman_liquid_modernity/atoms_dm_s39_modernite_liquide.md,S39-A007 — Permanence paradoxale : un groupe fixe dans une modernité instable,S39,"S39 — Bauman, Liquid Modernity, 2000","Zygmunt Bauman, Liquid Modernity, 2000",,Permanence paradoxale : un groupe fixe dans une modernité instable,,concept_reception,,,,,"[""Formuler le paradoxe central de la réception contemporaine : stabilité du corpus, instabilité du monde qui le reçoit.""]","{""statut"": ""interprétation rétrospective appuyée sur un cadre théorique"", ""confiance"": ""moyenne-forte""}",,"{""niveau"": ""critique""}","{""niveau"": ""moyen"", ""raison"": ""Ne pas transformer la brièveté du groupe en destin métaphysique.""}",,,"[""corpus clos"", ""permanence paradoxale""]","[""canonisation"", ""stabilité symbolique""]",,,,,,,2000,,,,,"Joy Division est un objet historiquement clos : deux albums studio, une existence brève, une fin datée. Cette clôture peut expliquer sa capacité à fonctionner comme repère stable dans une culture mobile, fragmentée et liquide.
","[{""type"": ""prolonge"", ""cible"": ""REL-S39-007""}]",,"[""Chapitre 11"", ""Chapitre 14""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atom,S57-A001,sources/villani_ti_sfido_a_disperarti/source_part_01.md,"S57-A001 — S57 comme source philosophique et lyrique, non comme source factuelle",S57,"S57 — Villani, Ti sfido a disperarti, 2021","Massimo Villani, Ti sfido a disperarti. I Joy Division e la notte del pensiero, 2021",,"S57 comme source philosophique et lyrique, non comme source factuelle",,prudence_methodologique,,,,,"[""verrouiller le statut documentaire de S57"", ""distinguer interprétation philosophique et preuve historique"", ""éviter de transformer la prose essayistique en source factuelle""]","{""statut"": ""cadrage_methodologique"", ""corroboration"": ""interne_a_S57"", ""confiance"": ""forte""}",,"{""niveau"": ""critique""}",,,,"[""philosophie"", ""lyrisme"", ""prudence""]","[""source_philosophique_non_factuelle""]",,,,,,,2021,,,"{""pdf"": [214, 219]}",,"Villani ne fournit pas un récit factuel de Joy Division. Il propose une lecture philosophique, lyrique et expérientielle, centrée sur la nuit de la pensée, l’excès, la communauté impossible et le défi au désespoir.
","[{""type"": ""distingue"", ""cible"": ""S56""}, {""type"": ""distingue"", ""cible"": ""S58""}, {""type"": ""distingue"", ""cible"": ""S54""}]",,"[""Chapitre 11"", ""Chapitre 14""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atom,S57-A002,sources/villani_ti_sfido_a_disperarti/source_part_01.md,"S57-A002 — Scène initiale : mémoire, mer, son et instant perdu",S57,"S57 — Villani, Ti sfido a disperarti, 2021","Massimo Villani, Ti sfido a disperarti. I Joy Division e la notte del pensiero, 2021",,"Scène initiale : mémoire, mer, son et instant perdu",,scene_memoire,,,,,"[""installer la mémoire affective de l’écoute"", ""relier réception personnelle et permanence culturelle"", ""poser le passé comme impossible à ressusciter""]","{""statut"": ""scene_essayistique"", ""corroboration"": ""interne_a_S57"", ""confiance"": ""forte""}",,"{""niveau"": ""majeure""}",,,,"[""mémoire"", ""nuit"", ""écoute"", ""passé perdu""]","[""memoire_affective_de_l_ecoute""]",,,,,,,2021,,,"{""pdf"": [214, 215]}",,"Le chapitre s’ouvre sur une scène de mémoire : plage, nuit, écoute, retour vers les années glorieuses et sentiment que quelque chose d’intense a disparu du présent. Joy Division apparaît d’abord comme réactivation d’un instant perdu.
","[{""type"": ""prépare"", ""cible"": ""S57-A014""}]",,"[""Chapitre 11"", ""Chapitre 14""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atom,S57-A003,sources/villani_ti_sfido_a_disperarti/source_part_01.md,S57-A003 — Still : permanence instable et intensité qui continue,S57,"S57 — Villani, Ti sfido a disperarti, 2021","Massimo Villani, Ti sfido a disperarti. I Joy Division e la notte del pensiero, 2021",,Still : permanence instable et intensité qui continue,,motif_album,,,,,"[""donner une fonction conceptuelle à Still"", ""penser la persistance sans stabilité"", ""relier archive, mémoire et intensité""]","{""statut"": ""lecture_interpretative"", ""corroboration"": ""interne_a_S57"", ""confiance"": ""moyenne""}",,"{""niveau"": ""critique""}",,,,"[""Still"", ""permanence"", ""continuation""]","[""permanence_instable""]",,,,,,,2021,,,"{""pdf"": [215]}",,"Villani s’appuie sur Still comme mot et comme objet de mémoire. Still ne signifie pas simple immobilité : il condense le fait de continuer, rester, tenir encore, malgré la disparition de la scène première.
","[{""type"": ""fonde"", ""cible"": ""CONCEPT-permanence_instable_still""}]",,"[""Chapitre 6"", ""Chapitre 14""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atom,S57-A004,sources/villani_ti_sfido_a_disperarti/source_part_01.md,S57-A004 — « O nous ou le monde » : communauté impossible contre monde institué,S57,"S57 — Villani, Ti sfido a disperarti, 2021","Massimo Villani, Ti sfido a disperarti. I Joy Division e la notte del pensiero, 2021",,O nous ou le monde : communauté impossible contre monde institué,,concept_structurant,,,,,"[""définir Joy Division comme expérience de communauté négative"", ""articuler écoute, secret et retrait du monde"", ""préparer le motif blanchotien de la communauté inavouable""]","{""statut"": ""concept_interpretatif"", ""corroboration"": ""interne_a_S57"", ""confiance"": ""forte""}",,"{""niveau"": ""critique""}",,,,"[""communauté impossible"", ""monde"", ""secret""]","[""communaute_impossible_jd""]",,,,,,,2021,,,"{""pdf"": [215, 216]}",,"Villani oppose la passion secrète des auditeurs au monde ordinaire. La formule « O nous ou le monde » condense une communauté impossible, non institutionnelle, qui ne peut pas commercer avec le langage social dominant.
","[{""type"": ""fonde"", ""cible"": ""CONCEPT-communaute_impossible_jd""}]",,"[""Chapitre 11"", ""Chapitre 14""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atom,S57-A005,sources/villani_ti_sfido_a_disperarti/source_part_01.md,S57-A005 — Monde administratif et violence du langage ordinaire,S57,"S57 — Villani, Ti sfido a disperarti, 2021","Massimo Villani, Ti sfido a disperarti. I Joy Division e la notte del pensiero, 2021",,Monde administratif et violence du langage ordinaire,,critique_du_monde,,,,,"[""opposer intensité et banalisation contemporaine"", ""montrer que Joy Division reste incompatible avec la normalité médiatique"", ""préparer la critique de la récupération culturelle""]","{""statut"": ""lecture_culturelle_essayistique"", ""corroboration"": ""interne_a_S57"", ""confiance"": ""moyenne""}",,"{""niveau"": ""majeure""}",,,,"[""monde administratif"", ""normalisation"", ""connectivité""]","[""monde_qui_ne_supporte_pas_l_intensite""]",,,,,,,2021,,,"{""pdf"": [215, 216]}",,"Le monde que Villani oppose à Joy Division est celui des contraintes, de la normalisation, de la connectivité joyeuse, des sons banals et de la communication qui neutralise l’énergie explosive.
","[{""type"": ""prolonge"", ""cible"": ""S57-A004""}]",,"[""Chapitre 10"", ""Chapitre 14""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atom,S57-A006,sources/villani_ti_sfido_a_disperarti/source_part_01.md,"S57-A006 — Radicalité, excès, rupture et joie détonante",S57,"S57 — Villani, Ti sfido a disperarti, 2021","Massimo Villani, Ti sfido a disperarti. I Joy Division e la notte del pensiero, 2021",,"Radicalité, excès, rupture et joie détonante",,motif_structurant,,,,,"[""déplacer Joy Division hors du cliché mélancolique"", ""faire apparaître une joie de rupture"", ""articuler désespoir et intensité""]","{""statut"": ""lecture_interpretative"", ""corroboration"": ""interne_a_S57"", ""confiance"": ""forte""}",,"{""niveau"": ""critique""}",,,,"[""radicalité"", ""excès"", ""joie détonante""]","[""joie_de_rupture""]",,,,,,,2021,,,"{""pdf"": [215, 216]}",,"Villani ne lit pas Joy Division comme simple tristesse. Il insiste sur une énergie explosive, ésotérique, une poussée qui relève d’une joie paradoxale, détonante, incompatible avec le monde lissé.
","[{""type"": ""nuance"", ""cible"": ""MYTH-joy_division_purement_desespere""}]",,"[""Chapitre 11"", ""Chapitre 14""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atom,S57-A007,sources/villani_ti_sfido_a_disperarti/source_part_01.md,"S57-A007 — Blanchot : folie intime, inavouable et dehors de la nuit",S57,"S57 — Villani, Ti sfido a disperarti, 2021","Massimo Villani, Ti sfido a disperarti. I Joy Division e la notte del pensiero, 2021",,"Blanchot : folie intime, inavouable et dehors de la nuit",,reference_philosophique,,,,,"[""introduire la matrice blanchotienne"", ""qualifier l’expérience Joy Division comme sortie du langage ordinaire"", ""distinguer concept et signe d’expérience""]","{""statut"": ""reference_philosophique_interpretative"", ""corroboration"": ""a_croiser_Blanchot"", ""confiance"": ""moyenne""}",,"{""niveau"": ""critique""}",,,,"[""Blanchot"", ""inavouable"", ""dehors"", ""nuit""]","[""dehors_de_la_nuit""]",,,,,,,2021,,,"{""pdf"": [216, 217]}",,"Villani mobilise Blanchot pour penser une expérience extrême, inavouable, non conceptuelle. La nuit n’est pas fondement ; elle ouvre un dehors où la pensée cesse d’être simple discours.
","[{""type"": ""fonde"", ""cible"": ""CONCEPT-dehors_de_la_nuit""}]",,"[""Chapitre 11"", ""Chapitre 14""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atom,S57-A008,sources/villani_ti_sfido_a_disperarti/source_part_01.md,S57-A008 — Cœur contre loi : Heart and Soul comme pensée anti-juridique de l’intensité,S57,"S57 — Villani, Ti sfido a disperarti, 2021","Massimo Villani, Ti sfido a disperarti. I Joy Division e la notte del pensiero, 2021",,Cœur contre loi : Heart and Soul comme pensée anti-juridique de l’intensité,,analyse_chanson,,,,,"[""relier chanson et pensée philosophique"", ""donner un statut conceptuel à Heart and Soul"", ""construire l’opposition cœur / loi""]","{""statut"": ""lecture_interpretative"", ""corroboration"": ""a_croiser_paroles_et_Blanchot"", ""confiance"": ""moyenne""}",,"{""niveau"": ""critique""}",,,,"[""Heart and Soul"", ""cœur"", ""loi""]","[""coeur_contre_loi""]",,,,,,,2021,,,"{""pdf"": [216, 217]}",,"À partir de la formule blanchotienne du cœur et de la loi, Villani lit Heart and Soul comme scène d’une intensité qui ne se laisse pas domestiquer par l’ordre normatif ou la rationalité du jour.
","[{""type"": ""illustre"", ""cible"": ""S57-A007""}]",,"[""Chapitre 4"", ""Chapitre 11""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atom,S57-A009,sources/villani_ti_sfido_a_disperarti/source_part_01.md,"S57-A009 — Non-rapport à l’absolu : hétérogène, altérité, impossibilité du rapport",S57,"S57 — Villani, Ti sfido a disperarti, 2021","Massimo Villani, Ti sfido a disperarti. I Joy Division e la notte del pensiero, 2021",,"Non-rapport à l’absolu : hétérogène, altérité, impossibilité du rapport",,concept_philosophique,,,,,"[""éviter une lecture mystique trop simple"", ""penser la séparation comme condition de l’intensité"", ""articuler communauté et impossibilité""]","{""statut"": ""concept_interpretatif"", ""corroboration"": ""interne_a_S57"", ""confiance"": ""moyenne""}",,"{""niveau"": ""majeure""}",,,,"[""absolu"", ""hétérogène"", ""non-rapport""]","[""non_rapport_a_l_absolu""]",,,,,,,2021,,,"{""pdf"": [217, 218]}",,"Villani présente l’expérience Joy Division comme rapport impossible à l’absolu : l’intensité n’est pas fusion, mais hétérogénéité, dehors, écart et impossibilité même du rapport.
","[{""type"": ""prolonge"", ""cible"": ""S57-A004""}]",,"[""Chapitre 11""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atom,S57-A010,sources/villani_ti_sfido_a_disperarti/source_part_01.md,S57-A010 — Présence absente et dépossession de soi,S57,"S57 — Villani, Ti sfido a disperarti, 2021","Massimo Villani, Ti sfido a disperarti. I Joy Division e la notte del pensiero, 2021",,Présence absente et dépossession de soi,,concept_structurant,,,,,"[""nourrir la dialectique présence / absence"", ""relier performance, voix et réception"", ""préparer l’usage hantologique du groupe""]","{""statut"": ""synthese_interpretative"", ""corroboration"": ""a_croiser_Tomeo_Fisher"", ""confiance"": ""moyenne""}",,"{""niveau"": ""critique""}",,,,"[""présence absente"", ""dépossession"", ""altérité""]","[""presence_absente_villani""]",,,,,,,2021,,,"{""pdf"": [217, 218]}",,"Villani permet de penser l’intensité Joy Division comme présence paradoxale : être là en s’absentant, se perdre pour devenir plus présent, se laisser traverser par une altérité qui excède le sujet.
","[{""type"": ""synthese"", ""cible"": ""S57-A007""}]",,"[""Chapitre 11"", ""Chapitre 14""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atom,S57-A011,sources/villani_ti_sfido_a_disperarti/source_part_01.md,S57-A011 — Contrôle abandonné : laisser la vie toucher sa perfection,S57,"S57 — Villani, Ti sfido a disperarti, 2021","Massimo Villani, Ti sfido a disperarti. I Joy Division e la notte del pensiero, 2021",,Contrôle abandonné : laisser la vie toucher sa perfection,,motif_structurant,,,,,"[""relier Control, perte du contrôle et intensité"", ""éviter une lecture seulement pathologique de l’abandon"", ""poser le contrôle comme seuil esthétique""]","{""statut"": ""lecture_interpretative"", ""corroboration"": ""interne_a_S57"", ""confiance"": ""moyenne""}",,"{""niveau"": ""critique""}",,,,"[""contrôle"", ""abandon"", ""intensité""]","[""controle_comme_seuil""]",,,,,,,2021,,,"{""pdf"": [218]}",,"Villani insiste sur le moment où le contrôle se défait. L’abandon du contrôle n’est pas simple effondrement : il ouvre une intensité où la vie paraît toucher fugitivement sa perfection.
","[{""type"": ""prolonge"", ""cible"": ""S57-A010""}]",,"[""Chapitre 6"", ""Chapitre 11"", ""Chapitre 12""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atom,S57-A012,sources/villani_ti_sfido_a_disperarti/source_part_01.md,S57-A012 — Paroxysme : le corps obtenu seulement dans la crise,S57,"S57 — Villani, Ti sfido a disperarti, 2021","Massimo Villani, Ti sfido a disperarti. I Joy Division e la notte del pensiero, 2021",,Paroxysme : le corps obtenu seulement dans la crise,,concept_corps,,,,,"[""penser la scène et la corporéité sans fétichiser la souffrance"", ""croiser avec les sources sur la danse de Curtis"", ""distinguer crise esthétique et explication médicale""]","{""statut"": ""lecture_interpretative"", ""corroboration"": ""a_croiser_S49_S52"", ""confiance"": ""moyenne""}",,"{""niveau"": ""majeure""}",,,,"[""corps"", ""crise"", ""paroxysme""]","[""corps_obtenu_dans_la_crise""]",,,,,,,2021,,,"{""pdf"": [218]}",,"Dans la lecture de Villani, le corps n’est pas donné tranquillement. Il est obtenu dans la crise, le paroxysme, l’abandon du contrôle et la sortie du régime ordinaire de présence.
","[{""type"": ""a_croiser"", ""cible"": ""S49""}, {""type"": ""a_croiser"", ""cible"": ""S52""}]",,"[""Chapitre 6"", ""Chapitre 12""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atom,S57-A013,sources/villani_ti_sfido_a_disperarti/source_part_01.md,S57-A013 — « Ti sfido a disperarti » : le désespoir comme défi de pensée,S57,"S57 — Villani, Ti sfido a disperarti, 2021","Massimo Villani, Ti sfido a disperarti. I Joy Division e la notte del pensiero, 2021",,Ti sfido a disperarti : le désespoir comme défi de pensée,,concept_structurant,,,,,"[""transformer le désespoir en problème critique"", ""éviter la complaisance morbide"", ""articuler éthique de l’écoute et intensité""]","{""statut"": ""synthese_interpretative"", ""corroboration"": ""interne_a_S57"", ""confiance"": ""forte""}",,"{""niveau"": ""critique""}",,,,"[""désespoir"", ""défi"", ""pensée""]","[""desespoir_comme_defi""]",,,,,,,2021,,,"{""pdf"": [216, 219]}",,"Le titre du chapitre condense sa fonction : ne pas subir le désespoir comme cliché morbide, mais le recevoir comme défi, comme épreuve de pensée et d’écoute, en dehors du confort du monde.
","[{""type"": ""synthese"", ""cible"": ""S57-A006""}]",,"[""Chapitre 11"", ""Chapitre 12"", ""Chapitre 14""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atom,S57-A014,sources/villani_ti_sfido_a_disperarti/source_part_01.md,"S57-A014 — Mémoire immémoriale : passé qui ne ressuscite pas, hors du temps",S57,"S57 — Villani, Ti sfido a disperarti, 2021","Massimo Villani, Ti sfido a disperarti. I Joy Division e la notte del pensiero, 2021",,"Mémoire immémoriale : passé qui ne ressuscite pas, hors du temps",,motif_memoire,,,,,"[""penser le retour culturel sans nostalgie simple"", ""relier mémoire personnelle et éternel retour"", ""préparer la fonction contemporaine de Joy Division""]","{""statut"": ""synthese_interpretative"", ""corroboration"": ""interne_a_S57"", ""confiance"": ""forte""}",,"{""niveau"": ""critique""}",,,,"[""mémoire"", ""immémorial"", ""hors du temps""]","[""memoire_immemoriale_jd""]",,,,,,,2021,,,"{""pdf"": [214, 219]}",,"Le chapitre revient sur un passé qui ne peut être reconstruit comme souvenir simple. Joy Division apparaît comme mémoire immémoriale : ce qui revient n’est pas l’époque, mais une intensité hors du temps.
","[{""type"": ""synthese"", ""cible"": ""S57-A002""}]",,"[""Chapitre 14""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atom,S57-A015,sources/villani_ti_sfido_a_disperarti/source_part_01.md,"S57-A015 — Usage final : Joy Division comme expérience de nuit, non comme récit factuel",S57,"S57 — Villani, Ti sfido a disperarti, 2021","Massimo Villani, Ti sfido a disperarti. I Joy Division e la notte del pensiero, 2021",,"Usage final : Joy Division comme expérience de nuit, non comme récit factuel",,synthese_usage_livre,,,,,"[""condenser l’usage de S57 dans le manuscrit"", ""éviter une factualisation abusive"", ""préparer les chapitres sur condition moderne et éternel retour""]","{""statut"": ""synthese_usage"", ""corroboration"": ""interne_a_S57"", ""confiance"": ""forte""}",,"{""niveau"": ""critique""}",,,,"[""nuit"", ""expérience"", ""prudence""]","[""joy_division_experience_de_nuit""]",,,,,,,2021,,,"{""pdf"": [214, 219]}",,"S57 doit servir à écrire Joy Division comme expérience de nuit, d’excès, de communauté impossible et de pensée non réconciliée. Son usage doit rester interprétatif et contrôlé.
","[{""type"": ""synthese"", ""cible"": ""S57-A007""}]",,"[""Chapitre 11"", ""Chapitre 14""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atom,S71-A001,sources/flowers/source.md,S71-A001 — Introduction : la découverte américaine de New Order puis de Joy Division,S71,"S71 — Flowers, Dreams Never End, 1995/2012","Flowers, Dreams Never End, 1995/2012",Claude Flowers,New Order + Joy Division: Dreams Never End,8-10,reception,"[""réception américaine"", ""new wave radio"", ""wlir"", ""new order"", ""joy division après-coup""]","[""Chapitre 14""]",verifie,moyenne,,,,,,,,,,,,,False,,,1995/2012,,,,,,,,,,,,,,,,,,,"[""Temptation"", ""Age of Consent"", ""Love Will Tear Us Apart"", ""Transmission"", ""Novelty"", ""Ceremony"", ""Isolation""]",,,,,,,,,,,,,,,,"Flowers construit son introduction comme une autobiographie d’auditeur : il découvre New Order à la radio américaine, puis revient vers Joy Division.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atom,S71-A002,sources/flowers/source.md,S71-A002 — Le projet du livre : fanzine devenu biographie,S71,"S71 — Flowers, Dreams Never End, 1995/2012","Flowers, Dreams Never End, 1995/2012",Claude Flowers,New Order + Joy Division: Dreams Never End,9-12,methode,"[""fanzine"", ""biographie"", ""collection"", ""enquête amateur"", ""culture fan""]","[""Chapitre 14""]",verifie,moyenne,,,,,,,,,,,,,False,,,1995/2012,"[""Peter Hook"", ""Tony Wilson"", ""Michael Shamberg"", ""Rob Gretton"", ""Peter Saville""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atom,S71-A003,sources/flowers/source.md,S71-A003 — Manchester : déclin industriel et enfance de Hook et Sumner,S71,"S71 — Flowers, Dreams Never End, 1995/2012","Flowers, Dreams Never End, 1995/2012",Claude Flowers,New Order + Joy Division: Dreams Never End,16-17,contexte,"[""manchester"", ""déclin industriel"", ""enfance ouvrière"", ""peter hook"", ""bernard sumner""]","[""Chapitre 1"", ""Chapitre 2""]",verifie,moyenne,,,,,,,,,,,,,False,,,1995/2012,"[""Peter Hook"", ""Bernard Sumner""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atom,S71-A004,sources/flowers/source.md,S71-A004 — Le concert des Sex Pistols comme événement d’autorisation,S71,"S71 — Flowers, Dreams Never End, 1995/2012","Flowers, Dreams Never End, 1995/2012",Claude Flowers,New Order + Joy Division: Dreams Never End,17,chronologie,"[""sex pistols"", ""free trade hall"", ""punk"", ""autorisation musicale""]","[""Chapitre 2""]",a_verifier,moyenne,,,,,,,,,,,,,False,,,1995/2012,"[""Peter Hook"", ""Bernard Sumner"", ""Terry Mason""]",,,,,,,,,,,,,,,,,"[""CHR-S71-001""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
