kind,id,file,heading,label,type,type_detail,sources,usage,lat,lng,geo_precision,prudence_methodologique,same_as,reference_croisee,alternate_labels,chapters,aliases,source_files,pages_livre,pages_pdf,source_short_title,source_year,statut,alternate_type_details,_legacy_format,atoms,prudence,alternate_legacy_formats,usage_s05,usage_s06,usage_s10,song_ids,source_id,source_label
place,PLACE-WALES-SEASIDE-TOWN,registers/places/s06_carter_places_hulme_lived_discursive_space_v2.md,S06 — Compléments au registre des lieux — Hulme vécu et représenté,Ville balnéaire galloise non nommée,lieu_memoire,lieu_temoignage,"[""S06-A009""]",Lieu extérieur à Hulme où Stephanie et Alison perçoivent plus nettement le racisme vécu par leurs pairs.,,,,,,,,,,,,,,,,,,,Lieu non nommé ; ne pas le suridentifier.,,,Lieu extérieur à Hulme où Stephanie et Alison perçoivent plus nettement le racisme vécu par leurs pairs.,,,,
place,PLACE-BRITANNIA-ROW-STUDIOS,registers/places/s10_sumner_places_late_jd_transition_memory_v2.md,S10 — Compléments au registre des lieux — Joy Division tardif et transition,Britannia Row Studios,studio,studio,"[""S10-A029"", ""S10-A030""]","Lieu d’enregistrement de Closer, associé au déplacement hors Manchester et à l’intensification sonore.",51.5392,-0.0972,exacte,,,"[""wikidata:Q4970934""]",,,,,,,,,,,,,,,,,"Lieu d’enregistrement de Closer, associé au déplacement hors Manchester et à l’intensification sonore.",,,
place,PLACE-CARGO-STUDIOS,registers/places/s10_sumner_places_late_jd_transition_memory_v2.md,S10 — Compléments au registre des lieux — Joy Division tardif et transition,Cargo Studios,studio,studio,"[""S10-A028""]",Studio associé à la phase Atmosphere / Dead Souls et aux extensions spectrales du son.,53.617,-2.156,rue,"Kenion Street, Rochdale ; studio fermé.",,,,,,,,,,,,,,,,,,,Studio associé à la phase Atmosphere / Dead Souls et aux extensions spectrales du son.,,,
place,PLACE-GRAVEYARD-STUDIO,registers/places/s10_sumner_places_late_jd_transition_memory_v2.md,S10 — Compléments au registre des lieux — Joy Division tardif et transition,Graveyard Studio,studio,lieu_repetition,"[""S10-A031""]",Lieu des répétitions tardives associées à Ceremony et In a Lonely Place dans la transition Joy Division / New Order.,53.53,-2.286,quartier,"Graveyard Studios, Prestwich. Source : https://prestwich.org.uk/history/places/graveyardstudios.html. Sources contradictoires sur l'emplacement exact.",,,,,,,,,,,,,,,,,,,Lieu des répétitions tardives associées à Ceremony et In a Lonely Place dans la transition Joy Division / New Order.,,,
place,PLACE-BOURNEMOUTH,registers/places/s10_sumner_places_late_jd_transition_memory_v2.md,S10 — Compléments au registre des lieux — Joy Division tardif et transition,Bournemouth,lieu_memoire,lieu_projection,"[""S10-A030""]","Lieu fantasmé d’un retrait de Curtis et d’un projet de bookshop, selon le récit rétrospectif de Sumner.",50.72,-1.88,ville,,,,,,,,,,,,,,,,,,,,"Lieu fantasmé d’un retrait de Curtis et d’un projet de bookshop, selon le récit rétrospectif de Sumner.",,,
place,PLACE-MANCHESTER-GLOBAL-MEMORY,registers/places/s10_sumner_places_late_jd_transition_memory_v2.md,S10 — Compléments au registre des lieux — Joy Division tardif et transition,Manchester / réception mondiale,lieu_memoire,lieu_symbolique,"[""S10-A036""]",Point de départ local de la mémoire mondiale de Joy Division / New Order.,,,,,,,,,,,,,,,,,,,,,,,Point de départ local de la mémoire mondiale de Joy Division / New Order.,,,
place,PLACE-ALFRED-STREET,registers/places/s10_sumner_places_salford_formation_sound_v2.md,"S10 — Compléments au registre des lieux — Salford, Manchester, Factory et studio",Alfred Street,quartier,rue_ouvriere,"[""S10-A001"", ""S10-A004""]",Rue d'enfance de Bernard Sumner à Lower Broughton ; communauté ouvrière détruite par clearance.,,,,,,,,,,,,,,,,,,,"Ne pas idéaliser la communauté ; intégrer violence, pauvreté, toxicité industrielle et destruction.",,,,Rue d'enfance de Bernard Sumner à Lower Broughton ; communauté ouvrière détruite par clearance.,,,
place,PLACE-LOWER-BROUGHTON,registers/places/s10_sumner_places_salford_formation_sound_v2.md,"S10 — Compléments au registre des lieux — Salford, Manchester, Factory et studio",Lower Broughton,quartier,quartier_salford,"[""S10-A001"", ""S10-A002""]","Quartier d'enfance de Sumner, marqué par industries, prison, Irwell et sociabilité ouvrière.",,,,,,,,,,,,,,,,,,,,,,,"Quartier d'enfance de Sumner, marqué par industries, prison, Irwell et sociabilité ouvrière.",,,
place,PLACE-WHEATHILL-CHEMICAL-WORKS,registers/places/s10_sumner_places_salford_formation_sound_v2.md,"S10 — Compléments au registre des lieux — Salford, Manchester, Factory et studio",Wheathill Chemical Works,industrie,site_industriel,"[""S10-A002""]","Usine chimique au bout d'Alfred Street, mémorisée par Sumner comme source d'odeurs et de toxicité.",53.499,-2.26,rue,"Mention dans l'autobiographie de B. Sumner (Chapter and Verse). Source : barnesandnoble.com/w/chapter-and-verse-bernard-sumner. Localisation approximative autour d'Alfred Street, Lower Broughton.",,,,,,,,,,,,,,,,,,,"Usine chimique au bout d'Alfred Street, mémorisée par Sumner comme source d'odeurs et de toxicité.",,,
place,PLACE-GREENGATE,registers/places/s10_sumner_places_salford_formation_sound_v2.md,"S10 — Compléments au registre des lieux — Salford, Manchester, Factory et studio",Greengate,habitat,tower_block_relogement,"[""S10-A003""]",Lieu du relogement familial de Sumner en tower block ; confort matériel mais perte de rue et de communauté.,53.4843,-2.25238,quartier,Quartier historique de Salford au bord de l'Irwell ; tours de relogement en grande partie démolies depuis. Coordonnée = centroïde de l'aire Greengate (Wikidata P625 Q5604052).,,"[""wikidata:Q5604052""]",,,,,,,,,,,,,,,,,Lieu du relogement familial de Sumner en tower block ; confort matériel mais perte de rue et de communauté.,,,
place,PLACE-SALFORD-GRAMMAR-SCHOOL,registers/places/s10_sumner_places_salford_formation_sound_v2.md,"S10 — Compléments au registre des lieux — Salford, Manchester, Factory et studio",Salford Grammar School,education,ecole,"[""S10-A007""]","Lieu de rencontre de Bernard Sumner, Peter Hook, Terry Mason et autres membres de leur sociabilité adolescente.",53.488,-2.298,rue,"Établissement nommé = bâtiment (granularité rue) ; coordonnée approximative à l'échelle de Salford, bâtiment précis non confirmé.",,,,,,,,,,,,,,,,,,,"Lieu de rencontre de Bernard Sumner, Peter Hook, Terry Mason et autres membres de leur sociabilité adolescente.",,,
place,PLACE-NORTH-SALFORD-YOUTH-CLUB,registers/places/s10_sumner_places_salford_formation_sound_v2.md,"S10 — Compléments au registre des lieux — Salford, Manchester, Factory et studio",North Salford Youth Club,salle,youth_club,"[""S10-A008""]","Lieu d'exposition à soul, ska, rock, Led Zeppelin, Santana, Stones et Black Sabbath.",53.504,-2.2567,rue,"North Salford Civic Youth Centre, Devonshire Street, Higher Broughton. Source : cylex-uk (north-salford-civic-youth-centre-14520351). Adresse postale ; bâtiment historique non confirmé.",,,,,,,,,,,,,,,,,,,"Lieu d'exposition à soul, ska, rock, Led Zeppelin, Santana, Stones et Black Sabbath.",,,
place,PLACE-LESSER-FREE-TRADE-HALL,registers/specialized/s13_tomeo_interzone_rave_era.md,Lieux,Lesser Free Trade Hall,salle,salle_concert,"[""S13"", ""S10-A010""]","Selon S13 : seuil punk de 1976, mentionné comme origine de la séquence culturelle mancunienne. | Selon S10 : Lieu du concert des Sex Pistols du 4 juin 1976, décisif mais non miraculeux selon Sumner.",53.4779,-2.247,exacte,"Petite salle AU SEIN du Free Trade Hall — distincte du grand hall (PLACE-FREE-TRADE-HALL) ; même bâtiment, point partagé.",,,,,,"[""registers/specialized/s13_tomeo_interzone_rave_era.md"", ""registers/places/s10_sumner_places_salford_formation_sound_v2.md""]",,,,,,,s13-lieux,,,,,,"Lieu du concert des Sex Pistols du 4 juin 1976, décisif mais non miraculeux selon Sumner.",,,
place,PLACE-VIRGIN-RECORDS-LEVER-STREET,registers/places/s10_sumner_places_salford_formation_sound_v2.md,"S10 — Compléments au registre des lieux — Salford, Manchester, Factory et studio","Virgin Records, Lever Street",commerce,disquaire_hub_punk,"[""S10-A013""]",Lieu où Sumner et Hook déposent l'annonce pour recruter un chanteur.,,,,,,,,,,,,,,,,,,,,,,,Lieu où Sumner et Hook déposent l'annonce pour recruter un chanteur.,,,
place,PLACE-GREY-MARE,registers/places/s10_sumner_places_salford_formation_sound_v2.md,"S10 — Compléments au registre des lieux — Salford, Manchester, Factory et studio",Grey Mare,studio,lieu_repetition,"[""S10-A014""]","Salle de répétition au-dessus d'un pub de Weaste, associée aux débuts avec Curtis.",53.48198,-2.30548,exacte,"Grey Mare, 386-388 Eccles New Road, Weaste, Salford. Source : https://camra.org.uk/pubs/grey-mare-weaste-170889. Ancien pub réaffecté.",,,,,,,,,,,,,,,,,,,"Salle de répétition au-dessus d'un pub de Weaste, associée aux débuts avec Curtis.",,,
place,PLACE-ELECTRIC-CIRCUS,registers/places/s10_sumner_places_salford_formation_sound_v2.md,"S10 — Compléments au registre des lieux — Salford, Manchester, Factory et studio",Electric Circus,salle,salle_concert,"[""S10-A015""]",Lieu du premier concert de Warsaw / Stiff Kittens le 29 mai 1977.,53.493,-2.221,rue,"Collyhurst ; salle fermée en 1977, démolie.",,,,,,,,,,,,,,,,,,,Lieu du premier concert de Warsaw / Stiff Kittens le 29 mai 1977.,,,
place,PLACE-RAFTERS-MANCHESTER,registers/places/s10_sumner_places_salford_formation_sound_v2.md,"S10 — Compléments au registre des lieux — Salford, Manchester, Factory et studio",Rafters,salle,salle_concert,"[""S10-A016""]",Lieu du concert d'avril 1978 qui déclenche la rencontre avec Rob Gretton.,53.475,-2.2408,exacte,"Rafters, 65 Oxford Street, Manchester ; concert JD 14/04/1978. Source : https://en.wikipedia.org/wiki/Rafters_(nightclub). Bâtiment localisable précisément.",,,,,,,,,,,,,,,,,,,Lieu du concert d'avril 1978 qui déclenche la rencontre avec Rob Gretton.,,,
place,PLACE-TJ-DAVIDSONS,registers/places/s10_sumner_places_salford_formation_sound_v2.md,"S10 — Compléments au registre des lieux — Salford, Manchester, Factory et studio",TJ Davidson's,studio,lieu_repetition,"[""S10-A016"", ""S10-A017"", ""S83"", ""S41""]","Selon S10 : Lieu de répétition central, proche du futur Haçienda, associé à Gretton et aux photographies de Curtis. | Selon S41 : Lieu central de répétition, de cristallisation sonore, de photographies célèbres et de tournage de la vidéo de « Love Will Tear Us Apart ».",53.474,-2.249,rue,"Entrepôt de répétition, Little Peter Street ; bâtiment d'origine disparu.",,,"[""Little Peter Street — T.J. Davidson's studio"", ""T. J. Davidson’s, Little Peter Street""]","[""Chapitre 1"", ""Chapitre 3"", ""Chapitre 13"", ""Chapitre 14""]","[""PLACE-S83-001"", ""PLACE-S41-TJ-DAVIDSONS-LITTLE-PETER-STREET""]","[""registers/places/s10_sumner_places_salford_formation_sound_v2.md"", ""registers/s83_hannett_architecture_specialized_registers.md"", ""registers/songs/s41_hook_songs_1977_an_ideal_name_change_tj_davidson_sound.md""]",162,193,"[""John S. Greenwood, Paul Tarpey, Manchester, Martin Hannett and Joy Division's Pungent Architecture, 2018"", ""Peter Hook, Unknown Pleasures: Inside Joy Division, 2012""]","[""2018"", ""2012""]",verifie,"[""studio_espace_industriel""]",,"[""S41-A053""]","Ne pas fétichiser le lieu comme cause autonome du son ; il agit comme environnement matériel et mémoriel.
",,,,"Lieu de répétition central, proche du futur Haçienda, associé à Gretton et aux photographies de Curtis.","[""JD-SONG-035""]",,
place,PLACE-GREENDOW-COMMERCIALS-STUDIO,registers/places/s10_sumner_places_salford_formation_sound_v2.md,"S10 — Compléments au registre des lieux — Salford, Manchester, Factory et studio",Greendow Commercials studio,studio,studio,"[""S10-A018""]",Studio commercial où se déroulent les sessions RCA / album avorté.,,,,"Arrow Studios / Greendow Commercials (sessions RCA). Source : https:""//www.discogs.com/label/309893. Coordonnée inconnue : aucune adresse"" fiable.",,,,,,,,,,,,,,,,,,,Studio commercial où se déroulent les sessions RCA / album avorté.,,,
place,PLACE-PENNINE-STUDIOS-OLDHAM,registers/places/s10_sumner_places_salford_formation_sound_v2.md,"S10 — Compléments au registre des lieux — Salford, Manchester, Factory et studio","Pennine Studios, Oldham",studio,studio,"[""S10-A019""]",Studio de l'enregistrement d'An Ideal for Living.,53.5395,-2.1054,rue,"Pennine Sound Studios, Ripponden Road, Oldham. Source : https://www.discogs.com/label/309892. Niveau voie ; n° exact non retrouvé.",,,,,,,,,,,,,,,,,,,Studio de l'enregistrement d'An Ideal for Living.,,,
place,PLACE-STRAWBERRY-STUDIOS,registers/places/s10_sumner_places_salford_formation_sound_v2.md,"S10 — Compléments au registre des lieux — Salford, Manchester, Factory et studio",Strawberry Studios,studio,studio,"[""S10-A020"", ""S10-A021""]",Studio de Stockport où Sumner découvre avec Hannett le studio comme instrument.,53.4084,-2.157,exacte,Studio fermé en 1993 ; bâtiment conservé (Stockport).,,"[""wikidata:Q7622496""]",,,,,,,,,,,,,,,,,Studio de Stockport où Sumner découvre avec Hannett le studio comme instrument.,,,
place,PLACE-LUTON-HOSPITAL,registers/places/s10_sumner_places_salford_formation_sound_v2.md,"S10 — Compléments au registre des lieux — Salford, Manchester, Factory et studio",Hôpital de Luton,sante,hopital,"[""S10-A024""]",Lieu de prise en charge après la crise épileptique de Curtis au retour du Hope and Anchor.,51.89382,-0.4753,exacte,,,"[""wikidata:Q101277612""]",,,,,,,,,,,,,,,,,Lieu de prise en charge après la crise épileptique de Curtis au retour du Hope and Anchor.,,,
place,PLACE-LITTLE-IRELAND,registers/places/s20_dodge_places_housing_geographies_v2.md,S20 — Compléments au registre des lieux — géographies du logement mancunien,Little Ireland,quartier,quartier_taudis_victorien,"[""S20-A002"", ""S07""]","Figure du logement ouvrier insalubre dans le Manchester industriel, située près du Medlock.",53.4731,-2.2419,quartier,"Quartier ouvrier irlandais disparu, démoli au XIXe siècle. Coordonnée = centroïde de la zone historique au confluent Medlock/Oxford Road (Wikidata P625 Q10567938).",,"[""wikidata:Q10567938""]",,,,,,,,,,,,,"À traiter comme lieu social et sanitaire, non comme simple motif noir.",,,,,,,
place,PLACE-ANGEL-MEADOW,registers/places/s20_dodge_places_housing_geographies_v2.md,S20 — Compléments au registre des lieux — géographies du logement mancunien,Angel Meadow,quartier,quartier_taudis_victorien,"[""S20-A002""]","Lieu emblématique du taudis victorien mancunien, utile pour la profondeur historique de l'insalubrité urbaine.",,,,,,,,,,,,,,,,,,,,,,,,,,
place,PLACE-VICTORIA-PARK-MANCHESTER,registers/places/s20_dodge_places_housing_geographies_v2.md,S20 — Compléments au registre des lieux — géographies du logement mancunien,Victoria Park,habitat,suburb_bourgeois,"[""S20-A003""]",Exemple de ségrégation résidentielle bourgeoise au XIXe siècle.,53.456,-2.213,quartier,,,,,,,,,,,,,,,,,,,,,,,
place,PLACE-CHORLTONVILLE,registers/places/s20_dodge_places_housing_geographies_v2.md,S20 — Compléments au registre des lieux — géographies du logement mancunien,Chorltonville,habitat,garden_suburb,"[""S20-A006""]",Exemple de solution garden suburb à portée sociale limitée.,53.434,-2.279,quartier,,,"[""wikidata:Q5105186""]",,,,,,,,,,,,,,,,,,,,
place,PLACE-WYTHENSHAWE,registers/places/s20_dodge_places_housing_geographies_v2.md,S20 — Compléments au registre des lieux — géographies du logement mancunien,Wythenshawe,ville,ville_satellite,"[""S20-A007"", ""S20-A008""]","Grand espace de relogement municipal, pensé comme ville satellite et solution à la surdensité des inner neighbourhoods.",53.392,-2.264,quartier,,,"[""wikidata:Q3570246""]",,,,,,,,,,,,,"Ne pas présenter comme pur progrès : intégrer distance, équipements insuffisants et isolement.",,,,,,,
place,PLACE-HATTERSLEY,registers/places/s20_dodge_places_housing_geographies_v2.md,S20 — Compléments au registre des lieux — géographies du logement mancunien,Hattersley,habitat,overspill_estate,"[""S20-A009""]",Grand estate périphérique illustrant le déplacement de la pauvreté et le désancrage social.,53.444,-2.043,quartier,,,"[""wikidata:Q3128340""]",,,,,,,,,,,,,,,,,,,,
place,PLACE-BESWICK,registers/places/s20_dodge_places_housing_geographies_v2.md,S20 — Compléments au registre des lieux — géographies du logement mancunien,Beswick,quartier,quartier_inner_city,"[""S20-A010"", ""S20-A011""]",Quartier de clearance et d'expérimentation moderniste autour du Wellington Street estate.,53.4743,-2.20266,quartier,,,"[""wikidata:Q4897126""]",,,,,,,,,,,,,,,,,,,,
place,PLACE-FORT-BESWICK,registers/places/s20_dodge_places_housing_geographies_v2.md,S20 — Compléments au registre des lieux — géographies du logement mancunien,Fort Beswick,habitat,estate_moderniste,"[""S20-A011"", ""S20-A013""]","Nom péjoratif du Wellington Street estate, emblématique de l'échec des deck-access estates.",53.4743,-2.2007,quartier,"Wellington Street Estate (Fort Beswick). Source : https://personalpages.manchester.ac.uk/staff/m.dodge/Fort-Beswick-Been-Gone-and-Forgotten.pdf. Coordonnée du secteur Beswick, pas du bloc précis.",,"[""wikidata:Q4897126""]",,,,,,,,,,,,,,,,,,,,
place,PLACE-WELLINGTON-STREET-ESTATE,registers/places/s20_dodge_places_housing_geographies_v2.md,S20 — Compléments au registre des lieux — géographies du logement mancunien,Wellington Street estate,habitat,deck_access_estate,"[""S20-A011"", ""S20-A013""]",Cas détaillé d'urban renewal et de mégastructure à Beswick.,,,,,,,,,,,,,,,,,,,,,,,,,,
place,PLACE-STRETFORD-ROAD,registers/places/s20_dodge_places_housing_geographies_v2.md,S20 — Compléments au registre des lieux — géographies du logement mancunien,Stretford Road,quartier,axe_urbain,"[""S20-A010""]",Axe associé à la renewal de Hulme et à l'effacement du tissu urbain ancien.,,,,,,,,,,,,,,,,,,,,,,,,,,
place,PLACE-MACCLESFIELD,registers/places/s35_morris_places_part_04.md,Lieux structurants,Macclesfield,ville,ville_provinciale,"[""S35""]","Selon S35 : Espace d'étouffement, danger local, désir de rupture. | Selon S35 : Espace provincial à quitter ; matrice d’attente et de frustration.",53.2581,-2.1255,ville,,,"[""wikidata:Q659804""]",,"[""Chapitre 1"", ""Chapitre 12"", ""Chapitre 14""]",,"[""registers/places/s35_morris_places_part_04.md"", ""registers/places/s35_morris_places_part_03.md""]",,,,,,,s35-lieux-fonction,"[""S35-A065"", ""S35-A033"", ""S35-A034"", ""S35-A035"", ""S35-A042""]",,"[""s35-lieux-role""]",,,,,,
place,PLACE-JODRELL-BANK,registers/places/s35_morris_places_part_03.md,"Registre lieux — S35 — Morris, *Record Play Pause*, 2019 — part 03",Jodrell Bank,science,radiotelescope,"[""S35""]",Objet technique local ; imaginaire spatial et futuriste.,53.2367,-2.3085,exacte,,,"[""wikidata:Q204686""]",,,,,,,,,,,s35-lieux-role,"[""S35-A034""]",,,,,,,,
place,PLACE-HOLMES-CHAPEL,registers/places/s35_morris_places_part_03.md,"Registre lieux — S35 — Morris, *Record Play Pause*, 2019 — part 03",Holmes Chapel,ville,village_repere,"[""S35""]",Repère géographique du trajet vers Jodrell Bank.,53.198,-2.357,ville,,,,,,,,,,,,,,s35-lieux-role,"[""S35-A034""]",,,,,,,,
place,PLACE-CHRIST-CHURCH-PRIMARY-SCHOOL,registers/places/s35_morris_places_part_03.md,"Registre lieux — S35 — Morris, *Record Play Pause*, 2019 — part 03",Christ Church Primary School,education,ecole_primaire,"[""S35""]",École primaire précédant l’eleven-plus.,,,,,,,,,,,,,,,,,s35-lieux-role,"[""S35-A035""]",,,,,,,,
place,PLACE-KINGS-SCHOOL,registers/places/s35_morris_places_part_03.md,"Registre lieux — S35 — Morris, *Record Play Pause*, 2019 — part 03",King’s School,education,grammar_school,"[""S35""]",Grammar school masculin ; discipline et apprentissage par friction.,53.252,-2.137,exacte,"King's School, Macclesfield.",,,,,,,,,,,,,s35-lieux-role,"[""S35-A035"", ""S35-A036""]",,,,,,,,
place,PLACE-BROKEN-CROSS-SECONDARY-MODERN,registers/places/s35_morris_places_part_03.md,"Registre lieux — S35 — Morris, *Record Play Pause*, 2019 — part 03",Broken Cross Secondary Modern,education,secondary_modern,"[""S35""]",Contrepoint scolaire dans le récit de l’eleven-plus.,,,,,,,,,,,,,,,,,s35-lieux-role,"[""S35-A035""]",,,,,,,,
place,PLACE-HODGSONS,registers/places/s35_morris_places_part_03.md,"Registre lieux — S35 — Morris, *Record Play Pause*, 2019 — part 03",Hodgson’s,commerce,magasin_disques,"[""S35""]",Magasin de disques ; apprentissage matériel du vinyle.,,,,Magasin de disques probable à Macclesfield. Coordonnée inconnue : aucune source de preuve suffisante.,,,,,,,,,,,,,s35-lieux-role,"[""S35-A039""]",,,,,,,,
place,PLACE-FREE-TRADE-HALL,registers/places/s35_morris_places_part_03.md,"Registre lieux — S35 — Morris, *Record Play Pause*, 2019 — part 03",Free Trade Hall,salle,salle_concert,"[""S35""]",Lieu des chocs live Hawkwind et Bowie.,53.4779,-2.247,exacte,"Reconverti en hôtel (façade conservée, Peter Street).",,"[""wikidata:Q5500433""]",,,,,,,,,,,s35-lieux-role,"[""S35-A041"", ""S35-A043""]",,,,,,,,
place,PLACE-LONDON,registers/places/s35_morris_places_part_03.md,"Registre lieux — S35 — Morris, *Record Play Pause*, 2019 — part 03",London,ville,ville,"[""S35""]","Horizon secondaire d’événement, comparé à Manchester.",51.5074,-0.1278,ville,,,"[""wikidata:Q84""]",,,,,,,,,,,s35-lieux-role,"[""S35-A042""]",,,,,,,,
place,PLACE-BELLE-VUE,registers/places/s35_morris_places_part_03.md,"Registre lieux — S35 — Morris, *Record Play Pause*, 2019 — part 03",Belle Vue,salle,salle_concert,"[""S35""]",Lieu du concert de The Who évoqué par Morris.,53.461,-2.18,quartier,,,,,,,,,,,,,,s35-lieux-role,"[""S35-A047""]",,,,,,,,
place,PLACE-IVY-LANE,registers/places/s35_morris_places_part_04.md,Lieux structurants,Ivy Lane,habitat,domicile_adolescent,"[""S35""]","Chambre, disques, batterie, repli adolescent.",,,,,,,,"[""Chapitre 1"", ""Chapitre 3""]",,,,,,,,,s35-lieux-fonction,"[""S35-A052"", ""S35-A053""]",,,,,,,,
place,PLACE-SOUTHPORT-FLORAL-HALL,registers/places/s35_morris_places_part_04.md,Lieux structurants,Southport Floral Hall,salle,salle_spectacle,"[""S35""]",Pacte paternel ; Basie et Dietrich.,53.654,-3.01,exacte,,,,,"[""Chapitre 1"", ""Chapitre 14""]",,,,,,,,,s35-lieux-fonction,"[""S35-A050""]",,,,,,,,
place,PLACE-PIPS,registers/places/s35_morris_places_part_04.md,Lieux structurants,Pips,salle,club,"[""S35""]",Sophistication glam ; contraste social avec le public rock.,53.4848,-2.2446,rue,"Pips Disco, 55 Fennel Street, Manchester. Source : https://www.joydiv.org/places.htm. Rue remodelée ; bâtiment disparu.",,,,"[""Chapitre 2"", ""Chapitre 14""]",,,,,,,,,s35-lieux-fonction,"[""S35-A051""]",,,,,,,,
place,PLACE-AUDENSHAW-GRAMMAR-SCHOOL,registers/places/s35_morris_places_part_04.md,Lieux structurants,Audenshaw Grammar School,education,grammar_school,"[""S35""]",Bannissement scolaire ; trajet vers Manchester.,53.46669,-2.1191,exacte,"Audenshaw School (ancien Audenshaw Grammar School), Hazel Street, Audenshaw. Source : get-information-schools.service.gov.uk/Establishments/Establishment/Details/136273. Établissement existant. (gias = Get Information About Schools, URN:136273.)",,"[""gias:136273""]",,"[""Chapitre 1""]",,,,,,,,,s35-lieux-fonction,"[""S35-A057""]",,,,,,,,
place,PLACE-GUIDE-BRIDGE,registers/places/s35_morris_places_part_04.md,Lieux structurants,Guide Bridge,infrastructure,seuil_ferroviaire,"[""S35""]",Seuil ferroviaire vers l'auto-éducation mancunienne.,53.4744,-2.1127,quartier,,,"[""wikidata:Q5615429""]",,"[""Chapitre 1""]",,,,,,,,,s35-lieux-fonction,"[""S35-A057""]",,,,,,,,
place,PLACE-HOUSE-ON-THE-BORDERLAND,registers/places/s35_morris_places_part_04.md,Lieux structurants,House on the Borderland,commerce,librairie,"[""S35""]","Librairie de contre-savoirs ; science-fiction, occultisme, underground.",,,,,,,,"[""Chapitre 1"", ""Chapitre 11"", ""Chapitre 14""]",,,,,,,,,s35-lieux-fonction,"[""S35-A058""]",,,,,,,,
place,PLACE-PERCIVALS,registers/places/s35_morris_places_part_04.md,Lieux structurants,Percival's,commerce,librairie,"[""S35""]","Librairie ; Ballard, Burroughs, presse marginale.",,,,,,,,"[""Chapitre 1"", ""Chapitre 11"", ""Chapitre 14""]",,,,,,,,,s35-lieux-fonction,"[""S35-A058""]",,,,,,,,
place,PLACE-BLACK-SEDAN,registers/places/s35_morris_places_part_04.md,Lieux structurants,Black Sedan,commerce,disquaire,"[""S35""]",Disquaire / bootlegs ; rareté et déception matérielle.,,,,,,,,"[""Chapitre 8"", ""Chapitre 14""]",,,,,,,,,s35-lieux-fonction,"[""S35-A059""]",,,,,,,,
place,PLACE-RARE-RECORDS,registers/places/s35_morris_places_part_04.md,Lieux structurants,Rare Records,commerce,disquaire,"[""S35""]",Disquaire ; non-rencontre mémorielle avec Curtis ; chasse au disque.,,,,,,,,"[""Chapitre 2"", ""Chapitre 8"", ""Chapitre 14""]",,,,,,,,,s35-lieux-fonction,"[""S35-A061""]",,,,,,,,
place,PLACE-ATWELL-AND-JENNERS-MILL,registers/places/s35_morris_places_part_04.md,Lieux structurants,Atwell and Jenner's mill,industrie,usine_textile,"[""S35""]",Travail textile ; rythme industriel vécu.,53.257,-2.1248,rue,"Atwell & Jenner Ltd, Goodall Street Works, Macclesfield. Source : Cheshire Archives DRY/5/7 (catalogue.cheshirearchives.org.uk/records/DRY/5/7). Coordonnée de Goodall Street ; usine exacte à confirmer.",,,,"[""Chapitre 1"", ""Chapitre 3"", ""Chapitre 13""]",,,,,,,,,s35-lieux-fonction,"[""S35-A060""]",,,,,,,,
place,PLACE-STONEGROUND-MAYFLOWER,registers/places/s35_morris_places_part_04.md,Lieux structurants,Stoneground / Mayflower,salle,salle_concert,"[""S35""]",Lieu-palimpseste ; scène pré-punk et futur lieu Joy Division.,53.461,-2.182,rue,"Stoneground / Mayflower Club, Birch Street, West Gorton (ancien cinéma Corona, démoli). Source : manchesterbeat.com/venues/venues-gorton/stoneground-mayflower-birch-st-gorton.",,,,"[""Chapitre 2"", ""Chapitre 3"", ""Chapitre 13""]",,,,,,,,,s35-lieux-fonction,"[""S35-A062""]",,,,,,,,
place,PLACE-HARDROCK,registers/places/s35_morris_places_part_04.md,Lieux structurants,Hardrock,salle,salle_concert,"[""S35""]","Écoute live non segmentée ; Bowie, Genesis, Hawkwind, Lou Reed.",53.4598,-2.2893,rue,"Hardrock, Greatstone Road, Stretford. Source : manchesterbeat.com/venues/stretford/hardrock-greatstone-road-stretford. Salle disparue.",,,,"[""Chapitre 2"", ""Chapitre 3""]",,,,,,,,,s35-lieux-fonction,"[""S35-A062""]",,,,,,,,
place,PLACE-BUXTON,registers/places/s35_morris_places_part_04.md,Lieux structurants,Buxton,ville,ville_provinciale,"[""S35""]",Festival pluvieux ; anti-utopie contre-culturelle.,53.259,-1.911,ville,,,,,"[""Chapitre 14""]",,,,,,,,,s35-lieux-fonction,"[""S35-A063""]",,,,,,,,
place,PLACE-WHITE-CITY,registers/places/s35_morris_places_part_04.md,Lieux structurants,White City,salle,salle_concert,"[""S35""]",Festival ; Children of God ; désillusion contre-culturelle.,53.462,-2.287,rue,"White City Stadium, Chester Road, Old Trafford. Source : https://en.wikipedia.org/wiki/White_City_Stadium_(Manchester). Coordonnée du complexe (corrigé de « site » → rue).",,,,"[""Chapitre 14""]",,,,,,,,,s35-lieux-fonction,"[""S35-A063""]",,,,,,,,
place,PLACE-LEWISS,registers/places/s35_morris_places_part_04.md,Lieux structurants,Lewis's,commerce,grand_magasin,"[""S35""]",Grand magasin ; Great Vinyl Robbery.,,,,,,,,"[""Chapitre 8"", ""Chapitre 14""]",,,,,,,,,s35-lieux-fonction,"[""S35-A064""]",,,,,,,,
